Timestamp,State,joint_angles_1,joint_angles_2,joint_angles_3,joint_angles_4,joint_angles_5,joint_angles_6,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,fts_reading_1,fts_reading_2,fts_reading_3,fts_reading_4,fts_reading_5,fts_reading_6,joint_torque_current_1,joint_torque_current_2,joint_torque_current_3,joint_torque_current_4,joint_torque_current_5,joint_torque_current_6,pose_tx,pose_ty,pose_tz,pose_qw,pose_qx,pose_qy,pose_qz,twist_tx,twist_ty,twist_tz,twist_rx,twist_ry,twist_rz,wrench_fx,wrench_fy,wrench_fz,wrench_mx,wrench_my,wrench_mz,encoder_torques_1,encoder_torques_2,encoder_torques_3,encoder_torques_4,encoder_torques_5,encoder_torques_6,encoder_loadinc_1,encoder_loadinc_2,encoder_loadinc_3,encoder_loadinc_4,encoder_loadinc_5,encoder_loadinc_6,encoder_motorinc_1,encoder_motorinc_2,encoder_motorinc_3,encoder_motorinc_4,encoder_motorinc_5,encoder_motorinc_6,wrench__fts_fx,wrench__fts_fy,wrench__fts_fz,wrench_fts_mx,wrench_fts_my,wrench_fts_mz,target_joint_angles_1,target_joint_angles_2,target_joint_angles_3,target_joint_angles_4,target_joint_angles_5,target_joint_angles_6,target_joint_velocity_1,target_joint_velocity_2,target_joint_velocity_3,target_joint_velocity_4,target_joint_velocity_5,target_joint_velocity_6,target_joint_accelerations_1,target_joint_accelerations_2,target_joint_accelerations_3,target_joint_accelerations_4,target_joint_accelerations_5,target_joint_accelerations_6,target_joint_torque_1,target_joint_torque_2,target_joint_torque_3,target_joint_torque_4,target_joint_torque_5,target_joint_torque_6,target_pose_tx,target_pose_ty,target_pose_tz,target_pose_qw,target_pose_qx,target_pose_qy,target_pose_qz,Target_Pose_Twist_tx,Target_Pose_Twist_ty,Target_Pose_Twist_tz,Target_Pose_Twist_qw,Target_Pose_Twist_qx,Target_Pose_Twist_qy,Target_Pose_Twist_qz,Target_Pose_Acceleration_tx,Target_Pose_Acceleration_ty,Target_Pose_Acceleration_tz,Target_Pose_Acceleration_qw,Target_Pose_Acceleration_qx,Target_Pose_Acceleration_qy,Target_Pose_Acceleration_qz
3420.504579144,0,1.16369,0.0025856,1.57096,-0.000148679,1.57088,-5.0933e-05,0.00207991,0.00475407,0,0.00462757,-0.00391564,-0,-0.22650474218145,-0.6514441739357113,-51.65521499731756,0.03933064462235993,-0.04650036503132637,-0.00637078279262332,5.30036,-89.4945,-106.336,2.76421,1.25419,0.11099,0.27761,0.643751,0.684577,-0.00114045,-0.549587,0.835435,-0.000839138,-0.000876808,-0.0007106,-0.000259511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003121,4170803,5339703,4631707,14543593,1998783,-50036827,-5248133,-190392629,-352939320,335036384,-207879039,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10037e-17,-52.0745,-55.2717,1.99113,-0.467412,0.000899887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.508498585,0,1.16369,0.00258784,1.57096,-0.000151301,1.57088,-5.05584e-05,0.00326842,0.00445694,0,0.000711934,-0.0042716,-0,-0.22650474218145,-0.6514441739357113,-51.65521499731756,0.03933064462235993,-0.04650036503132637,-0.00637078279262332,7.1351,-88.4752,-106.509,2.93697,0.987811,0.477257,0.277611,0.643751,0.684574,-0.0011413,-0.549587,0.835435,-0.000841262,0.000523758,-0.000521764,0.00013179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003120,4170797,5339705,4631714,14543595,1998782,-50036850,-5248085,-190392604,-352939257,335036356,-207879091,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06371e-17,-52.0746,-55.2717,1.99113,-0.467381,0.000902403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.512489913,0,1.16369,0.00258822,1.57095,-0.000150552,1.57088,-4.90604e-05,0.0029713,0.00356555,-0.00177984,0.00391564,-0.00533951,0.0021358,-0.2325846215028718,-0.6522416264203165,-51.64833034911751,0.03932126887388267,-0.04643165424244751,-0.006434895573981136,5.70808,-89.9023,-104.824,1.55487,1.29858,-0.310772,0.277611,0.643752,0.684576,-0.00113931,-0.549586,0.835436,-0.000839509,0.00110695,-0.000498768,0.00170391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003121,4170796,5339697,4631712,14543588,1998778,-50036824,-5248051,-190392632,-352939376,335036371,-207879231,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22893e-18,-52.0748,-55.2717,1.99113,-0.467376,0.000902942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.51648965,0,1.16369,0.00258934,1.57096,-0.000152424,1.57088,-4.75624e-05,0.00356555,0.00356555,-0.00249177,0.00355967,-0.00462757,0.00355967,-0.2325846215028718,-0.6522416264203165,-51.64833034911751,0.03932126887388267,-0.04643165424244751,-0.006434895573981136,3.87334,-90.8196,-104.651,3.10974,1.62045,-0.155386,0.277611,0.643753,0.684574,-0.00113989,-0.549586,0.835436,-0.000841013,-0.000137221,0.000262801,-0.000917962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003119,4170793,5339701,4631717,14543588,1998774,-50036850,-5248037,-190392606,-352939242,335036358,-207879347,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71263e-17,-52.0745,-55.2717,1.99112,-0.467404,0.000900648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.520489034,0,1.16369,0.00258747,1.57096,-0.000152424,1.57087,-5.01839e-05,0.00326842,0.00267417,-0.00498354,0.000711934,-0.00462757,0.00569547,-0.2325846215028718,-0.6522416264203165,-51.64833034911751,0.03932126887388267,-0.04643165424244751,-0.006434895573981136,5.70808,-86.6405,-103.269,3.2825,1.62045,-0.77693,0.277612,0.643751,0.684574,-0.00113911,-0.549586,0.835436,-0.000840496,-0.000359448,8.56474e-05,-0.000524142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003124,4170798,5339707,4631717,14543582,1998781,-50036837,-5248049,-190392719,-352939247,335036363,-207879399,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06318e-17,-52.0745,-55.2717,1.99113,-0.467394,0.00090131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.524461752,0,1.16369,0.0025856,1.57096,-0.000149054,1.57088,-4.90604e-05,0.00178278,0.00148565,-0.00533951,0.00462757,-0.00249177,0.00569547,-0.2293508573867172,-0.6473905456697491,-51.64686305853278,0.0394676414314209,-0.04653692193911171,-0.006539723822935523,6.21773,-86.6405,-102.751,2.59145,0.987811,-0.410663,0.277611,0.643751,0.684577,-0.00113957,-0.549586,0.835436,-0.00083878,1.68625e-05,-0.00079142,0.000526149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003124,4170803,5339701,4631708,14543590,1998778,-50036802,-5247995,-190392737,-352939376,335036387,-207879267,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06322e-17,-52.0745,-55.2717,1.99113,-0.467403,0.000900674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.528472166,0,1.16369,0.00258597,1.57096,-0.00014793,1.57088,-5.01839e-05,0.000891389,0.00178278,-0.00533951,0.0042716,0,0.00498354,-0.2293508573867172,-0.6473905456697491,-51.64686305853278,0.0394676414314209,-0.04653692193911171,-0.006539723822935523,8.05247,-84.1942,-101.412,3.10974,1.35408,-0.199782,0.277609,0.643751,0.684575,-0.00114222,-0.549587,0.835435,-0.000839855,-0.000577534,-0.000351428,-0.000653923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003118,4170802,5339707,4631705,14543598,1998781,-50036792,-5248088,-190392764,-352939296,335036428,-207879214,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.062e-17,-52.0743,-55.2717,1.99113,-0.467398,0.000901131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.53245057,0,1.16369,0.00258672,1.57095,-0.00014793,1.57088,-5.13075e-05,0.00118852,0.00148565,-0.0032037,0.000355967,0,0.00177984,-0.2202800154928941,-0.6382223593070809,-51.64422824679546,0.03977174047334661,-0.04671833264148059,-0.006648969249532372,8.05247,-84.7038,-103.442,3.45526,1.04331,0.577148,0.277609,0.643752,0.684577,-0.0011405,-0.549588,0.835435,-0.000838723,-0.000242206,0.000255466,-0.000262482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003116,4170800,5339698,4631705,14543594,1998784,-50036820,-5248081,-190392717,-352939272,335036433,-207878991,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27161e-18,-52.0741,-55.2717,1.99112,-0.467418,0.000899694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.53648,0,1.16369,0.00258747,1.57096,-0.000150926,1.57088,-4.86859e-05,0.00029713,0.00178278,-0.00177984,0.00498354,0,0.000355967,-0.2202800154928941,-0.6382223593070809,-51.64422824679546,0.03977174047334661,-0.04671833264148059,-0.006648969249532372,8.05247,-85.6212,-104.306,2.07316,1.0877,0.266376,0.277612,0.643751,0.684576,-0.00113937,-0.549585,0.835436,-0.000839768,0.0011546,0.000110725,-0.00105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003126,4170798,5339700,4631713,14543588,1998777,-50036778,-5248029,-190392704,-352939375,335036454,-207878959,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06111e-17,-52.0742,-55.2717,1.99113,-0.467402,0.000900675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420.540526685,0,1.16369,0.00258635,1.57096,-0.000147556,1.57088,-5.50525e-05,0.00178278,0.00118852,0,0.00355967,-0.000711934,-0,-0.2202800154928941,-0.6382223593070809,-51.64422824679546,0.03977174047334661,-0.04671833264148059,-0.006648969249532372,5.70808,-85.6212,-105.342,3.45526,1.19869,0.210881,0.277612,0.643751,0.684575,-0.00114076,-0.549588,0.835435,-0.000838665,-0.000558764,-0.000810215,-0.000521866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003126,4170801,5339707,4631704,14543587,1998794,-50036842,-5248068,-190392656,-352939270,335036427,-207879050,0,0,0,0,0,0,1.16376,0.00266385,1.5708,0,1.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23684e-18,-52.0747,-55.2717,1.99112,-0.467401,0.00090107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
