Timestamp,State,joint_angles_1,joint_angles_2,joint_angles_3,joint_angles_4,joint_angles_5,joint_angles_6,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,fts_reading_1,fts_reading_2,fts_reading_3,fts_reading_4,fts_reading_5,fts_reading_6,joint_torque_current_1,joint_torque_current_2,joint_torque_current_3,joint_torque_current_4,joint_torque_current_5,joint_torque_current_6,pose_tx,pose_ty,pose_tz,pose_qw,pose_qx,pose_qy,pose_qz,twist_tx,twist_ty,twist_tz,twist_rx,twist_ry,twist_rz,wrench_fx,wrench_fy,wrench_fz,wrench_mx,wrench_my,wrench_mz,encoder_torques_1,encoder_torques_2,encoder_torques_3,encoder_torques_4,encoder_torques_5,encoder_torques_6,encoder_loadinc_1,encoder_loadinc_2,encoder_loadinc_3,encoder_loadinc_4,encoder_loadinc_5,encoder_loadinc_6,encoder_motorinc_1,encoder_motorinc_2,encoder_motorinc_3,encoder_motorinc_4,encoder_motorinc_5,encoder_motorinc_6,wrench__fts_fx,wrench__fts_fy,wrench__fts_fz,wrench_fts_mx,wrench_fts_my,wrench_fts_mz,target_joint_angles_1,target_joint_angles_2,target_joint_angles_3,target_joint_angles_4,target_joint_angles_5,target_joint_angles_6,target_joint_velocity_1,target_joint_velocity_2,target_joint_velocity_3,target_joint_velocity_4,target_joint_velocity_5,target_joint_velocity_6,target_joint_accelerations_1,target_joint_accelerations_2,target_joint_accelerations_3,target_joint_accelerations_4,target_joint_accelerations_5,target_joint_accelerations_6,target_joint_torque_1,target_joint_torque_2,target_joint_torque_3,target_joint_torque_4,target_joint_torque_5,target_joint_torque_6,target_pose_tx,target_pose_ty,target_pose_tz,target_pose_qw,target_pose_qx,target_pose_qy,target_pose_qz,Target_Pose_Twist_tx,Target_Pose_Twist_ty,Target_Pose_Twist_tz,Target_Pose_Twist_qw,Target_Pose_Twist_qx,Target_Pose_Twist_qy,Target_Pose_Twist_qz,Target_Pose_Acceleration_tx,Target_Pose_Acceleration_ty,Target_Pose_Acceleration_tz,Target_Pose_Acceleration_qw,Target_Pose_Acceleration_qx,Target_Pose_Acceleration_qy,Target_Pose_Acceleration_qz
3617.502867723,0,0.379001,-0.0836162,1.32943,-0.00185381,1.59132,-0.615839,0.00148565,-0,-0.00498354,0.00569547,-0.0042716,-0,15.18117339131341,9.839728908437237,-49.98851928037433,-0.6256349393725845,0.8213151584212302,0.00134198128627061,8.56212,-95.1007,-112.339,-1.8572,-5.64939,0.532752,0.618168,0.245842,0.915892,0.150477,-0.471501,0.868728,-0.0188227,-0.000416874,-0.000935581,0.00152118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098380,4400977,4694771,4636260,14598164,3643047,203271044,22508325,-255548856,-352481188,340389500,-41779555,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,2.96688e-16,-38.6699,-52.9802,1.98867,-1.7232,-0.0602783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.506835301,0,0.379,-0.0836158,1.32943,-0.00185381,1.59132,-0.615842,0.00178278,-0,-0.00391564,0.00284774,-0.00533951,0.0010679,15.17398263031749,9.815721490284517,-49.99180611549284,-0.6270499784018997,0.8208280690492131,0.001323056570778858,6.72738,-91.8389,-111.994,0.691053,-5.23873,-0.199782,0.618169,0.245842,0.915889,0.150474,-0.471502,0.868728,-0.0188226,-0.00104806,0.000631891,0.000256444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098382,4400976,4694780,4636260,14598170,3643055,203271084,22508462,-255548873,-352481056,340389480,-41779583,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,2.96687e-16,-38.6699,-52.9802,1.98866,-1.7232,-0.060278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.510867829,0,0.378999,-0.0836196,1.32943,-0.00185568,1.59132,-0.615837,0.00237704,0.000891389,-0.00284774,-0,-0.0042716,0.00533951,15.17398263031749,9.815721490284517,-49.99180611549284,-0.6270499784018997,0.8208280690492131,0.001323056570778858,5.70808,-92.7563,-114.888,-0.129572,-5.494,-0.099891,0.618167,0.24584,0.915892,0.150476,-0.471499,0.868729,-0.0188235,-0.000910687,-0.000677356,0.00197445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098384,4400986,4694777,4636265,14598170,3643041,203271050,22508640,-255548948,-352481053,340389446,-41779712,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,2.96698e-16,-38.6697,-52.9801,1.98867,-1.72318,-0.0602777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.51483394,0,0.379001,-0.0836166,1.32943,-0.00185381,1.59131,-0.615838,0.00356555,0.000594259,-0.00284774,0.00391564,-0.00462757,0.0042716,15.17398263031749,9.815721490284517,-49.99180611549284,-0.6270499784018997,0.8208280690492131,0.001323056570778858,5.30036,-97.0374,-114.542,-1.51168,-5.18323,0.477257,0.618169,0.245842,0.915891,0.150477,-0.4715,0.868729,-0.0188226,-4.10499e-05,0.000525754,0.000212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098380,4400978,4694774,4636260,14598159,3643043,203271061,22508822,-255549057,-352481184,340389482,-41779356,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,2.96703e-16,-38.6696,-52.9801,1.98866,-1.7232,-0.0602782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.518842029,0,0.379003,-0.0836203,1.32943,-0.00185568,1.59131,-0.615842,0.00267417,0.00029713,-0.000711934,0.00569547,-0.00355967,0.000355967,15.18464086336959,9.825821295996928,-49.99144302689697,-0.6275272327515078,0.8202421954336016,0.001338587794846691,5.70808,-94.1833,-113.721,-0.993388,-5.494,0.899019,0.618166,0.245843,0.915892,0.150478,-0.471503,0.868727,-0.0188238,-0.000658123,0.000437528,0.00094938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098374,4400988,4694782,4636265,14598159,3643055,203271075,22509040,-255549069,-352481136,340389479,-41779280,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,2.96719e-16,-38.6694,-52.9801,1.98867,-1.7232,-0.0602785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.522866563,0,0.379001,-0.0836184,1.32943,-0.00185868,1.59132,-0.61584,0.00207991,0.00118852,-0.000711934,0.000355967,-0.00249177,-0,15.18464086336959,9.825821295996928,-49.99144302689697,-0.6275272327515078,0.8202421954336016,0.001338587794846691,6.72738,-97.4451,-114.888,1.38211,-5.76038,0.266376,0.618167,0.245841,0.915892,0.150476,-0.471501,0.868728,-0.018825,-0.000167925,0.000696929,-0.000431512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098378,4400983,4694777,4636273,14598165,3643049,203271094,22509251,-255549181,-352481023,340389619,-41779405,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,2.96729e-16,-38.6692,-52.9801,1.98866,-1.72322,-0.0602789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.526877075,0,0.379001,-0.0836211,1.32943,-0.00185493,1.59131,-0.615842,0.00237704,0.000594259,0,0.00142387,0,0.00142387,15.22560804840306,9.850119472902527,-49.98457626546318,-0.6271132898286238,0.8193833300564608,0.001317448494312756,4.79071,-91.8389,-114.542,-0.993388,-6.28203,-0.155386,0.618166,0.245841,0.915893,0.150478,-0.471502,0.868728,-0.0188235,-0.000531465,-0.000654653,0.000911247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098379,4400990,4694779,4636263,14598162,3643053,203271089,22509459,-255549228,-352481197,340389709,-41779550,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,-1.47368e-16,-38.6693,-52.9801,1.98867,-1.7232,-0.060279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.530867047,0,0.379001,-0.0836218,1.32943,-0.00185381,1.59132,-0.615839,0.00178278,0.00148565,-0.000711934,0.00533951,0,0.00569547,15.22560804840306,9.850119472902527,-49.98457626546318,-0.6271132898286238,0.8193833300564608,0.001317448494312756,4.28106,-97.0374,-116.961,-0.820625,-6.74819,-0.410663,0.618165,0.245841,0.915895,0.150478,-0.471501,0.868728,-0.0188227,-0.00138339,-0.000515967,0.00116774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098380,4400992,4694772,4636260,14598172,3643045,203271084,22509618,-255549375,-352481204,340389739,-41779725,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,2.9672e-16,-38.6693,-52.98,1.98867,-1.72321,-0.0602792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.534867249,0,0.379002,-0.0836184,1.32943,-0.00185269,1.59132,-0.615841,0.00148565,0.000594259,-0.000711934,0.00284774,-0.000355967,0.00498354,15.22560804840306,9.850119472902527,-49.98457626546318,-0.6271132898286238,0.8193833300564608,0.001317448494312756,8.05247,-95.1007,-116.961,0.51829,-6.80369,0.055495,0.618166,0.245842,0.915893,0.150477,-0.471502,0.868728,-0.0188221,-0.000222159,0.000529326,0.000133385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098377,4400983,4694771,4636257,14598170,3643051,203271080,22509861,-255549513,-352481037,340389739,-41779543,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,7.40813e-16,-38.6693,-52.98,1.98866,-1.72321,-0.0602783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.538873249,0,0.379,-0.0836214,1.32943,-0.00185344,1.59132,-0.61584,0.000594259,0.000594259,-0.00142387,-0,-0.00142387,0.0010679,15.29121835564133,9.873092432011399,-49.9735536639901,-0.6260876674002838,0.8183065336875128,0.00135726970716038,5.70808,-92.2467,-115.06,0.172763,-5.97126,0.788029,0.618165,0.24584,0.915895,0.150478,-0.471501,0.868728,-0.0188229,-1.2971e-05,-0.000442388,0.0003828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098383,4400991,4694772,4636259,14598168,3643050,203271091,22510090,-255549633,-352481043,340389716,-41779364,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,7.40836e-16,-38.6689,-52.98,1.98867,-1.72322,-0.0602797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.542866215,0,0.379001,-0.0836199,1.32943,-0.00185418,1.59132,-0.615844,0.00237704,0.00029713,-0.000355967,0.0042716,-0.00142387,-0,15.29121835564133,9.873092432011399,-49.9735536639901,-0.6260876674002838,0.8183065336875128,0.00135726970716038,4.28106,-93.266,-115.924,-1.51168,-6.12665,0.532752,0.618166,0.245841,0.915893,0.150477,-0.471503,0.868727,-0.0188233,-0.0001269,0.000392458,9.40002e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098380,4400987,4694775,4636261,14598166,3643059,203271009,22510255,-255549693,-352481218,340389782,-41779412,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,2.96741e-16,-38.669,-52.98,1.98866,-1.72322,-0.0602789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.546865295,0,0.379002,-0.0836226,1.32943,-0.00185531,1.59131,-0.615844,0.0029713,0.000594259,-0.00177984,0.00569547,-0.0021358,0.00284774,15.36080002475423,9.879930272262063,-49.96112557705428,-0.6251166553274694,0.8174254473964373,0.001460409549080166,5.30036,-96.5277,-116.615,-0.647862,-6.18214,0.210881,0.618165,0.245841,0.915895,0.15048,-0.471503,0.868727,-0.0188241,0.000557396,1.7962e-05,-0.000161371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098377,4400994,4694774,4636264,14598158,3643060,203271078,22510463,-255549876,-352481159,340389700,-41779559,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,1.18494e-15,-38.6686,-52.98,1.98866,-1.72322,-0.0602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.550867106,0,0.379001,-0.0836252,1.32943,-0.00185643,1.59132,-0.615843,0.00356555,0.00029713,-0.00177984,-0,-0.00142387,0.00569547,15.36080002475423,9.879930272262063,-49.96112557705428,-0.6251166553274694,0.8174254473964373,0.001460409549080166,4.79071,-94.693,-115.924,0.691053,-6.01566,0.055495,0.618163,0.24584,0.915898,0.150481,-0.471503,0.868727,-0.0188247,0.00031318,-0.000312498,-0.000382685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098378,4401001,4694771,4636267,14598166,3643057,203271069,22510699,-255549937,-352481049,340389770,-41779604,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,-1.47301e-16,-38.6682,-52.9799,1.98866,-1.72324,-0.0602801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.554866733,0,0.379003,-0.0836226,1.32943,-0.00185194,1.59132,-0.615842,0.00415981,0.00148565,-0.00355967,0.00249177,-0.00284774,0.00533951,15.36080002475423,9.879930272262063,-49.96112557705428,-0.6251166553274694,0.8174254473964373,0.001460409549080166,2.85404,-95.6103,-112.512,-0.993388,-5.91577,-0.044396,0.618164,0.245842,0.915894,0.150479,-0.471503,0.868727,-0.018822,0.000651697,0.00120391,-0.00204861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098375,4400994,4694777,4636255,14598165,3643054,203271030,22510849,-255550076,-352481229,340389725,-41779399,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,7.40875e-16,-38.6683,-52.9799,1.98866,-1.72324,-0.0602807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.558842427,0,0.379003,-0.0836233,1.32942,-0.00185456,1.59132,-0.615843,0.000891389,0.000594259,-0.00569547,0.00569547,-0.0021358,0.00177984,15.43374296346697,9.877549923683302,-49.94816697302296,-0.6246642660206437,0.8166799901864736,0.001610356542977087,8.05247,-95.1007,-114.715,-0.647862,-6.18214,0.421762,0.618164,0.245842,0.915897,0.150481,-0.471503,0.868727,-0.0188236,-9.09801e-05,-0.000368566,-0.000842096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098374,4400996,4694768,4636262,14598165,3643056,203271124,22511124,-255550244,-352481168,340389798,-41779307,0,0,0,0,0,0,0.379069,-0.0836156,1.32923,-0.00170401,1.59124,-0.615791,0,0,0,0,0,0,0,0,0,0,0,0,7.40854e-16,-38.6686,-52.9799,1.98866,-1.72324,-0.0602809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
