Timestamp,State,joint_angles_1,joint_angles_2,joint_angles_3,joint_angles_4,joint_angles_5,joint_angles_6,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,fts_reading_1,fts_reading_2,fts_reading_3,fts_reading_4,fts_reading_5,fts_reading_6,joint_torque_current_1,joint_torque_current_2,joint_torque_current_3,joint_torque_current_4,joint_torque_current_5,joint_torque_current_6,pose_tx,pose_ty,pose_tz,pose_qw,pose_qx,pose_qy,pose_qz,twist_tx,twist_ty,twist_tz,twist_rx,twist_ry,twist_rz,wrench_fx,wrench_fy,wrench_fz,wrench_mx,wrench_my,wrench_mz,encoder_torques_1,encoder_torques_2,encoder_torques_3,encoder_torques_4,encoder_torques_5,encoder_torques_6,encoder_loadinc_1,encoder_loadinc_2,encoder_loadinc_3,encoder_loadinc_4,encoder_loadinc_5,encoder_loadinc_6,encoder_motorinc_1,encoder_motorinc_2,encoder_motorinc_3,encoder_motorinc_4,encoder_motorinc_5,encoder_motorinc_6,wrench__fts_fx,wrench__fts_fy,wrench__fts_fz,wrench_fts_mx,wrench_fts_my,wrench_fts_mz,target_joint_angles_1,target_joint_angles_2,target_joint_angles_3,target_joint_angles_4,target_joint_angles_5,target_joint_angles_6,target_joint_velocity_1,target_joint_velocity_2,target_joint_velocity_3,target_joint_velocity_4,target_joint_velocity_5,target_joint_velocity_6,target_joint_accelerations_1,target_joint_accelerations_2,target_joint_accelerations_3,target_joint_accelerations_4,target_joint_accelerations_5,target_joint_accelerations_6,target_joint_torque_1,target_joint_torque_2,target_joint_torque_3,target_joint_torque_4,target_joint_torque_5,target_joint_torque_6,target_pose_tx,target_pose_ty,target_pose_tz,target_pose_qw,target_pose_qx,target_pose_qy,target_pose_qz,Target_Pose_Twist_tx,Target_Pose_Twist_ty,Target_Pose_Twist_tz,Target_Pose_Twist_qw,Target_Pose_Twist_qx,Target_Pose_Twist_qy,Target_Pose_Twist_qz,Target_Pose_Acceleration_tx,Target_Pose_Acceleration_ty,Target_Pose_Acceleration_tz,Target_Pose_Acceleration_qw,Target_Pose_Acceleration_qx,Target_Pose_Acceleration_qy,Target_Pose_Acceleration_qz
2920.52842483,0,1.21397,0.286943,1.30825,0.185485,0.836421,-2.95155,0.00029713,0.000594259,-0.0032037,0.00249177,-0.00142387,0.00498354,-0.2983917545297783,-7.643462564752013e-05,-0.9044972721270099,-0.0009326447283906744,-0.001974774914781024,-0.001409665382658409,-5.19843,-85.6212,-54.2045,1.38211,-1.30968,0.11099,0.321022,0.929141,0.689022,-0.289169,0.830718,0.427471,0.208703,-0.000347149,0.000751593,-0.00137792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868865,3411519,4638232,4136032,12582462,9879805,-66263831,-97231871,-261083157,-403029868,136707793,588075852,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,1.55105e-15,-90.7099,-57.5292,2.76872,-2.63597,0.214314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.532409487,0,1.21397,0.286941,1.30825,0.185486,0.836422,-2.95155,0.00148565,-0,-0.0032037,0.00569547,-0.0021358,0.00533951,-0.2861506065204107,0.002050239376516619,-0.8991069913674821,-0.0009724496326505769,-0.002260529032004038,-0.001399911803800113,-6.1158,-83.2768,-54.2045,1.55487,-1.1543,0.843524,0.321022,0.929141,0.689025,-0.289171,0.830718,0.42747,0.208703,4.17726e-05,-0.000211218,0.000229159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868864,3411524,4638228,4136030,12582465,9879801,-66263823,-97231827,-261083160,-403029852,136707807,588076127,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,-3.77804e-15,-90.7102,-57.5292,2.76872,-2.63596,0.214313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.536436053,0,1.21397,0.286939,1.30825,0.185485,0.836423,-2.95155,0.00415981,0.00029713,-0.00142387,0.000711934,-0.000711934,0.000711934,-0.2861506065204107,0.002050239376516619,-0.8991069913674821,-0.0009724496326505769,-0.002260529032004038,-0.001399911803800113,-10.3969,-87.0482,-55.5866,2.93697,-1.05441,0.843524,0.32102,0.92914,0.689026,-0.28917,0.830717,0.427471,0.208704,0.000588597,-0.000873548,0.000725366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868861,3411529,4638230,4136031,12582468,9879806,-66263888,-97231841,-261083111,-403029674,136707790,588076254,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,1.55103e-15,-90.7101,-57.5292,2.76872,-2.63597,0.214313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.540409892,0,1.21397,0.286942,1.30825,0.185485,0.836421,-2.95155,0.00356555,0.00029713,-0.000711934,0.0010679,-0.00142387,0.000355967,-0.2699034939643729,0.004230859993526931,-0.8950242995537181,-0.001049895421125846,-0.002594493404781717,-0.001314633620332906,-11.8239,-83.2768,-55.4138,2.41868,-0.99891,1.0988,0.321023,0.929141,0.689023,-0.28917,0.830718,0.42747,0.208704,0.000157717,-0.000147496,0.000433583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868866,3411521,4638231,4136031,12582461,9879803,-66263877,-97231834,-261083103,-403029793,136707752,588076142,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,-3.77804e-15,-90.7102,-57.5292,2.76872,-2.63597,0.214314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.544380472,0,1.21397,0.286941,1.30825,0.185484,0.836419,-2.95155,0.00326842,0.00029713,0,0.00533951,-0.0021358,0.00142387,-0.2699034939643729,0.004230859993526931,-0.8950242995537181,-0.001049895421125846,-0.002594493404781717,-0.001314633620332906,-7.03317,-85.6212,-57.271,1.55487,-1.42067,0.421762,0.321021,0.929142,0.689025,-0.289171,0.830717,0.42747,0.208705,0.000314608,0.000730114,-0.00172966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868861,3411523,4638228,4136034,12582456,9879802,-66263859,-97231827,-261083026,-403029860,136707754,588076076,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,1.55106e-15,-90.7097,-57.5292,2.76872,-2.63598,0.214315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.548387967,0,1.21397,0.286939,1.30825,0.185488,0.836418,-2.95155,0.000594259,0.00029713,-0.000355967,0.0032037,-0.000355967,0.00533951,-0.2699034939643729,0.004230859993526931,-0.8950242995537181,-0.001049895421125846,-0.002594493404781717,-0.001314633620332906,-4.17913,-87.0482,-56.9687,2.76421,-1.67595,0.321871,0.32102,0.929141,0.689028,-0.289173,0.830716,0.427471,0.208705,0.000289135,0.000229168,0.00132462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868860,3411529,4638225,4136024,12582454,9879809,-66263776,-97231866,-261083012,-403029688,136707787,588076014,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,5.10376e-15,-90.7099,-57.5292,2.76872,-2.63597,0.214314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.552411295,0,1.21397,0.286942,1.30825,0.185484,0.836419,-2.95155,0.000891389,0.000594259,-0.0010679,-0,-0.000355967,0.00569547,-0.2633042081917816,0.009854364182311087,-0.8920889029011434,-0.001045049948471815,-0.00269096813172551,-0.001192837880648334,-5.60615,-88.0675,-56.9687,3.2825,-1.57606,0.266376,0.321021,0.929142,0.689024,-0.289171,0.830718,0.42747,0.208704,-0.00136004,0.000967809,-0.000484296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868861,3411521,4638228,4136035,12582457,9879800,-66263878,-97231838,-261083060,-403029683,136707769,588076111,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,-2.00167e-15,-90.71,-57.5292,2.76872,-2.63597,0.214314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.556398298,0,1.21397,0.286941,1.30825,0.185484,0.836422,-2.95155,0.0029713,-0,-0.0010679,0.00462757,0,0.00284774,-0.2633042081917816,0.009854364182311087,-0.8920889029011434,-0.001045049948471815,-0.00269096813172551,-0.001192837880648334,-10.3969,-83.7865,-56.2776,1.72763,-1.67595,1.0988,0.321022,0.929141,0.689026,-0.28917,0.830717,0.427471,0.208705,0.000929684,-5.48396e-08,0.000946816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868863,3411525,4638224,4136034,12582465,9879808,-66263943,-97231842,-261083038,-403029812,136707807,588076226,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,-3.77803e-15,-90.71,-57.5292,2.76872,-2.63597,0.214313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.560384098,0,1.21397,0.28694,1.30825,0.185484,0.836422,-2.95155,0.00445694,0.00029713,-0.0042716,0.00569547,-0.000711934,0.000355967,-0.2694357720372347,0.01902837830695117,-0.8936377181137161,-0.0009130345176224217,-0.002475976060614174,-0.001063167898886663,-10.8046,-86.1309,-54.3772,1.55487,-1.67595,0.899019,0.321019,0.929141,0.689026,-0.28917,0.830716,0.427473,0.208705,-0.00042734,-0.000273259,0.00116962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868856,3411527,4638228,4136035,12582464,9879810,-66263924,-97231838,-261083147,-403029794,136707773,588076195,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,-2.00168e-15,-90.7102,-57.5292,2.76872,-2.63597,0.214313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920.564377282,0,1.21397,0.28694,1.30825,0.185483,0.836418,-2.95155,0.0029713,0.00029713,-0.00533951,0.0010679,0,0.000355967,-0.2694357720372347,0.01902837830695117,-0.8936377181137161,-0.0009130345176224217,-0.002475976060614174,-0.001063167898886663,-7.95054,-88.4752,-52.9951,3.80079,-1.30968,0.577148,0.321022,0.929141,0.689026,-0.289171,0.830717,0.427471,0.208706,-0.000351129,-0.000296478,0.00026158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868865,3411526,4638229,4136037,12582455,9879809,-66263872,-97231871,-261083168,-403029701,136707791,588076155,0,0,0,0,0,0,1.21404,0.287017,1.3081,0.185636,0.836344,-2.9515,0,0,0,0,0,0,0,0,0,0,0,0,-2.00169e-15,-90.7102,-57.5292,2.76872,-2.63597,0.214314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
