Timestamp,State,joint_angles_1,joint_angles_2,joint_angles_3,joint_angles_4,joint_angles_5,joint_angles_6,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,fts_reading_1,fts_reading_2,fts_reading_3,fts_reading_4,fts_reading_5,fts_reading_6,joint_torque_current_1,joint_torque_current_2,joint_torque_current_3,joint_torque_current_4,joint_torque_current_5,joint_torque_current_6,pose_tx,pose_ty,pose_tz,pose_qw,pose_qx,pose_qy,pose_qz,twist_tx,twist_ty,twist_tz,twist_rx,twist_ry,twist_rz,wrench_fx,wrench_fy,wrench_fz,wrench_mx,wrench_my,wrench_mz,encoder_torques_1,encoder_torques_2,encoder_torques_3,encoder_torques_4,encoder_torques_5,encoder_torques_6,encoder_loadinc_1,encoder_loadinc_2,encoder_loadinc_3,encoder_loadinc_4,encoder_loadinc_5,encoder_loadinc_6,encoder_motorinc_1,encoder_motorinc_2,encoder_motorinc_3,encoder_motorinc_4,encoder_motorinc_5,encoder_motorinc_6,wrench__fts_fx,wrench__fts_fy,wrench__fts_fz,wrench_fts_mx,wrench_fts_my,wrench_fts_mz,target_joint_angles_1,target_joint_angles_2,target_joint_angles_3,target_joint_angles_4,target_joint_angles_5,target_joint_angles_6,target_joint_velocity_1,target_joint_velocity_2,target_joint_velocity_3,target_joint_velocity_4,target_joint_velocity_5,target_joint_velocity_6,target_joint_accelerations_1,target_joint_accelerations_2,target_joint_accelerations_3,target_joint_accelerations_4,target_joint_accelerations_5,target_joint_accelerations_6,target_joint_torque_1,target_joint_torque_2,target_joint_torque_3,target_joint_torque_4,target_joint_torque_5,target_joint_torque_6,target_pose_tx,target_pose_ty,target_pose_tz,target_pose_qw,target_pose_qx,target_pose_qy,target_pose_qz,Target_Pose_Twist_tx,Target_Pose_Twist_ty,Target_Pose_Twist_tz,Target_Pose_Twist_qw,Target_Pose_Twist_qx,Target_Pose_Twist_qy,Target_Pose_Twist_qz,Target_Pose_Acceleration_tx,Target_Pose_Acceleration_ty,Target_Pose_Acceleration_tz,Target_Pose_Acceleration_qw,Target_Pose_Acceleration_qx,Target_Pose_Acceleration_qy,Target_Pose_Acceleration_qz
92125.37781627101,0,-7.34034e-05,0.000924283,-2.60039,-0.000149054,7.9021e-05,-4.79369e-05,0.0029713,0.00356555,-0.00569547,0.00249177,-0.00284774,0.00569547,-16.6302733880166,1.990818883412826,-18.27927429122949,0.0628952048095234,-0.5023422645458674,0.001082664642108599,6.21773,35.5736,42.8885,-0.820625,4.3841,-0.310772,-0.450146,3.30402e-05,0.111754,-0.267793,-5.95383e-05,0.963476,3.61992e-05,-0.000221455,-5.41801e-08,0.000336127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110575,4175239,10978678,4631708,10349281,1998775,-465086,106163,-135665,474950,615521,-224484,0,0,0,0,0,0,-6.69629e-20,0.001,-2.60054,-1.26643e-19,7.39073e-20,-4.2331e-20,0,0,0,0,0,0,0,0,0,0,0,0,3.66081e-16,31.6457,28.2328,-1.17781,1.5624,0.182534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.38143652401,0,-7.45269e-05,0.000923909,-2.6004,-0.000147556,7.63994e-05,-4.83114e-05,0.00207991,0.00326842,-0.0042716,0.00249177,-0.00142387,0.00391564,-16.6302733880166,1.990818883412826,-18.27927429122949,0.0628952048095234,-0.5023422645458674,0.001082664642108599,7.64475,36.4909,42.8885,-0.820625,4.80587,0.210881,-0.450143,3.35458e-05,0.111752,-0.26779,-5.84558e-05,0.963477,3.6199e-05,0.000334644,8.43106e-05,-0.000471853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110578,4175240,10978670,4631704,10349274,1998776,-465075,106171,-135675,474935,615538,-224425,0,0,0,0,0,0,-6.69629e-20,0.001,-2.60054,-1.26643e-19,7.39073e-20,-4.2331e-20,0,0,0,0,0,0,0,0,0,0,0,0,-2.06396e-16,31.6454,28.2328,-1.17782,1.5624,0.182535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.385374185,0,-7.19053e-05,0.00092316,-2.60039,-0.00014793,7.78975e-05,-5.20565e-05,0.00207991,0.00178278,-0.00355967,0.0032037,-0.0010679,0.000355967,-16.64267999998514,1.978814156530982,-18.28382106705922,0.06268156486324616,-0.502137964103485,0.001038417071614089,7.1351,39.8546,42.5429,-0.820625,4.70598,0.477257,-0.450145,3.23658e-05,0.111753,-0.267792,-6.17033e-05,0.963477,3.63997e-05,0.000278741,-0.000421481,-0.000640904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110571,4175242,10978676,4631705,10349278,1998786,-465077,106223,-135621,474952,615567,-224301,0,0,0,0,0,0,-6.69629e-20,0.001,-2.60054,-1.26643e-19,7.39073e-20,-4.2331e-20,0,0,0,0,0,0,0,0,0,0,0,0,-1.16186e-16,31.6455,28.233,-1.17782,1.56241,0.182536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.38938193301,0,-7.19053e-05,0.000924283,-2.60039,-0.000149054,7.67739e-05,-4.83114e-05,0.00148565,0.00148565,-0.00284774,0.0010679,0,-0,-16.64267999998514,1.978814156530982,-18.28382106705922,0.06268156486324616,-0.502137964103485,0.001038417071614089,8.05247,39.345,41.8519,-0.820625,4.4396,0.210881,-0.450145,3.23659e-05,0.111754,-0.267792,-6.04404e-05,0.963477,3.60487e-05,8.34233e-05,8.43e-05,-0.000117821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110571,4175239,10978678,4631708,10349275,1998776,-465074,106228,-135631,474959,615658,-224345,0,0,0,0,0,0,-7.49014e-05,0.000919415,-2.60039,-0.00015205,7.93955e-05,-5.1682e-05,1.00746e-13,1.08391e-13,6.99548e-09,2.04514e-13,-1.0679e-13,6.95145e-14,5.03728e-11,5.41953e-11,3.49774e-06,1.02257e-10,-5.33952e-11,3.47573e-11,2.21306e-07,31.6456,28.2329,-1.17782,1.56241,0.182535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.39337574001,0,-7.15308e-05,0.000924658,-2.60039,-0.000145683,7.9021e-05,-5.05584e-05,0.00237704,0.000594259,-0.00284774,0.0032037,0,0.00177984,-16.64267999998514,1.978814156530982,-18.28382106705922,0.06268156486324616,-0.502137964103485,0.001038417071614089,6.72738,43.1164,41.1608,-1.33891,4.53949,-0.566049,-0.450145,3.21973e-05,0.111754,-0.267793,-6.00795e-05,0.963477,3.58482e-05,0.000646033,-0.000590075,-0.000186438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110570,4175238,10978676,4631699,10349281,1998782,-465058,106282,-135604,474892,615658,-224586,0,0,0,0,0,0,-7.49014e-05,0.000919415,-2.60039,-0.00015205,7.93955e-05,-5.1682e-05,8.79615e-13,9.46364e-13,6.10779e-08,1.78562e-12,-9.32392e-13,6.06935e-13,2.93205e-10,3.15455e-10,2.03593e-05,5.95206e-10,-3.10797e-10,2.02312e-10,2.15109e-06,31.6458,28.233,-1.17782,1.56242,0.182535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.39737572301,0,-7.26544e-05,0.000921662,-2.60039,-0.000146807,7.7523e-05,-5.13075e-05,0.00118852,0.000891389,-0.0010679,0.00355967,-0.000355967,0.00462757,-16.6570566602193,1.976423346583983,-18.28202805980415,0.06264293923905073,-0.5019104666058947,0.001048206198654145,5.70808,40.2624,39.6492,-0.993388,3.91795,-0.466158,-0.450144,3.2703e-05,0.111752,-0.267791,-6.04404e-05,0.963477,3.62492e-05,0.00050293,8.43003e-05,-0.000235381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110573,4175246,10978676,4631702,10349277,1998784,-465020,106282,-135515,474891,615737,-224641,0,0,0,0,0,0,-7.49014e-05,0.000919415,-2.60039,-0.00015205,7.93955e-05,-5.1682e-05,3.96521e-12,4.26611e-12,2.75332e-07,8.04937e-12,-4.20312e-12,2.73599e-12,9.91302e-10,1.06653e-09,6.88331e-05,2.01234e-09,-1.05078e-09,6.83998e-10,9.07588e-06,31.6459,28.233,-1.17782,1.56243,0.182535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.401589874,0,-7.45269e-05,0.000922785,-2.60039,-0.000150552,7.977e-05,-5.05584e-05,0.000594259,0.00029713,-0.000711934,0.0010679,-0.00142387,0.00569547,-16.6570566602193,1.976423346583983,-18.28202805980415,0.06264293923905073,-0.5019104666058947,0.001048206198654145,5.70808,43.1164,40.513,-0.302336,3.76256,-0.155386,-0.450145,3.35459e-05,0.111753,-0.267793,-6.09817e-05,0.963477,3.6901e-05,0.000392336,0.000505697,-0.000439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110578,4175243,10978678,4631712,10349283,1998782,-465032,106296,-135492,474918,615732,-224531,0,0,0,0,0,0,-7.49014e-05,0.000919415,-2.60039,-0.00015205,7.93955e-05,-5.1682e-05,1.25914e-11,1.35469e-11,8.74308e-07,2.55605e-11,-1.33469e-11,8.68805e-12,2.51827e-09,2.70937e-09,0.000174862,5.1121e-09,-2.66937e-09,1.73761e-09,2.60946e-05,31.6459,28.2335,-1.17785,1.56247,0.182535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.40812320901,0,-7.67739e-05,0.000926905,-2.60039,-0.000149054,7.63994e-05,-4.64389e-05,0.00148565,0.00386268,-0.00569547,0.000711934,-0.0010679,0.0032037,-16.67744037433977,1.983886053140663,-18.27919037727388,0.06282887090982664,-0.5015214342238223,0.001078502943486187,8.56212,36.4909,43.0612,-0.475099,4.01784,-0.677039,-0.450147,3.45576e-05,0.111756,-0.267794,-5.71929e-05,0.963476,3.64502e-05,-0.000669503,0.000590137,0.00161955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110584,4175232,10978683,4631708,10349274,1998771,-465030,106224,-135552,474967,615737,-224338,0,0,0,0,0,0,-7.49014e-05,0.000919415,-2.60039,-0.00015205,7.93955e-05,-5.1682e-05,4.84751e-11,5.21536e-11,3.36597e-06,9.84045e-11,-5.13836e-11,3.34478e-11,7.45771e-09,8.02364e-09,0.000517842,1.51392e-08,-7.90517e-09,5.14582e-09,8.61641e-05,31.6467,28.2346,-1.1779,1.56259,0.182531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.40935171301,0,-7.45269e-05,0.000921287,-2.60039,-0.000146432,7.9021e-05,-4.98094e-05,0.00267417,-0,-0.0010679,0.0042716,-0.00498354,-0,-16.67744037433977,1.983886053140663,-18.27919037727388,0.06282887090982664,-0.5015214342238223,0.001078502943486187,4.28106,44.5434,39.8219,-0.993388,4.53949,-0,-0.450147,3.35461e-05,0.111754,-0.267793,-5.86362e-05,0.963476,3.62494e-05,-0.000198783,-0.000505751,-0.000893834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110578,4175247,10978686,4631701,10349281,1998780,-465086,106342,-135412,474924,615689,-223960,0,0,0,0,0,0,-7.49014e-05,0.000919415,-2.60039,-0.00015205,7.93955e-05,-5.1682e-05,7.08206e-11,7.61948e-11,4.91757e-06,1.43766e-10,-7.50698e-11,4.88662e-11,1.01172e-08,1.0885e-08,0.00070251,2.0538e-08,-1.07243e-08,6.98089e-09,0.000119873,31.6465,28.2357,-1.17795,1.56268,0.182531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92125.41342806601,0,-7.45269e-05,0.000922036,-2.60039,-0.00015205,7.86465e-05,-5.0933e-05,0.00326842,-0,-0.000711934,0.000711934,-0.00533951,-0,-16.67744037433977,1.983886053140663,-18.27919037727388,0.06282887090982664,-0.5015214342238223,0.001078502943486187,3.36369,44.1357,39.9947,-0.993388,4.90576,-0.044396,-0.450144,3.35458e-05,0.111752,-0.267791,-6.18838e-05,0.963477,3.71516e-05,0.00165107,0.000589921,-0.00153505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110578,4175245,10978675,4631716,10349280,1998783,-465043,106395,-135362,474980,615764,-224023,0,0,0,0,0,0,-7.49014e-05,0.000919415,-2.60039,-0.00015205,7.93955e-05,-5.1682e-05,1.40003e-10,1.50627e-10,9.72139e-06,2.84206e-10,-1.48403e-10,9.66021e-11,1.75004e-08,1.88284e-08,0.00121517,3.55258e-08,-1.85504e-08,1.20753e-08,0.000215897,31.6475,28.2377,-1.17805,1.56289,0.182528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
